airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,44.78,0.0,cloudy,Overcast in the morning.,36.07,1542717000,0.65,clear-night,33.636667,-84.428056,0.0,0.0,,1022.47,Clear,47.21,1542758400,0.0,3.93,321.0,7.6,5.25
ATL,42.65,0.0,cloudy,Overcast in the morning.,35.51,1542717000,0.69,clear-night,33.636667,-84.428056,0.0,0.0,,1022.99,Clear,45.23,1542762000,0.0,3.94,326.0,7.86,4.95
ATL,41.24,0.0,cloudy,Overcast in the morning.,34.93,1542717000,0.7,clear-night,33.636667,-84.428056,0.0,0.0,,1023.24,Clear,44.01,1542765600,0.0,4.34,326.0,7.73,4.92
ATL,39.59,0.0,cloudy,Overcast in the morning.,34.56,1542717000,0.73,clear-night,33.636667,-84.428056,0.0,0.0,,1023.6,Clear,42.53,1542769200,0.0,3.95,321.0,6.57,4.8
ATL,38.45,0.0,cloudy,Overcast in the morning.,34.22,1542717000,0.76,clear-night,33.636667,-84.428056,0.0,0.0,,1023.82,Clear,41.2,1542772800,0.0,4.34,322.0,5.71,4.3
ATL,37.12,0.0,clear-day,Clear throughout the day.,34.02,1542803400,0.8,clear-night,33.636667,-84.428056,0.0,0.0,,1023.87,Clear,39.82,1542776400,0.0,3.41,320.0,4.89,3.99
ATL,35.5,0.0,clear-day,Clear throughout the day.,33.75,1542803400,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1023.77,Clear,38.86,1542780000,0.0,3.62,326.0,5.74,4.56
ATL,36.02,0.0,clear-day,Clear throughout the day.,33.3,1542803400,0.83,clear-night,33.636667,-84.428056,0.0,0.0,,1023.89,Clear,38.13,1542783600,0.0,3.61,317.0,4.73,3.19
ATL,36.79,0.0,clear-day,Clear throughout the day.,33.0,1542803400,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1023.95,Clear,36.79,1542787200,0.0,4.12,314.0,5.42,2.85
ATL,36.11,0.0,clear-day,Clear throughout the day.,32.61,1542803400,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1024.06,Clear,36.11,1542790800,0.0,4.06,311.0,4.15,2.81
ATL,35.52,0.0,clear-day,Clear throughout the day.,32.05,1542803400,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1024.29,Clear,35.52,1542794400,0.0,3.41,326.0,4.92,2.92
ATL,35.31,0.0,clear-day,Clear throughout the day.,32.24,1542803400,0.88,clear-night,33.636667,-84.428056,0.0,0.0,,1024.42,Clear,35.31,1542798000,0.0,2.19,343.0,6.92,2.9
ATL,34.43,0.0,clear-day,Clear throughout the day.,32.04,1542803400,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1024.92,Clear,34.43,1542801600,0.0,4.02,323.0,6.84,2.98
ATL,35.45,0.0,clear-day,Clear throughout the day.,32.26,1542803400,0.88,clear-day,33.636667,-84.428056,0.0,0.0,,1025.51,Clear,35.45,1542805200,0.0,3.53,351.0,7.25,2.62
ATL,39.89,0.0,clear-day,Clear throughout the day.,33.59,1542803400,0.78,clear-day,33.636667,-84.428056,0.0,0.0,,1026.04,Clear,39.89,1542808800,1.0,3.37,3.0,7.0,2.84
ATL,44.87,0.0,clear-day,Clear throughout the day.,34.36,1542803400,0.66,clear-day,33.636667,-84.428056,0.0,0.0,,1026.7,Clear,44.87,1542812400,2.0,2.63,330.0,7.19,1.49
ATL,49.88,0.0,clear-day,Clear throughout the day.,34.5,1542803400,0.55,clear-day,33.636667,-84.428056,0.0,0.0,,1026.42,Clear,49.88,1542816000,3.0,2.97,317.0,7.15,0.47
ATL,52.51,0.0,clear-day,Clear throughout the day.,34.76,1542803400,0.51,clear-day,33.636667,-84.428056,0.0,0.0,,1025.68,Clear,52.51,1542819600,4.0,3.42,324.0,7.68,2.38
ATL,54.63,0.0,clear-day,Clear throughout the day.,34.26,1542803400,0.46,clear-day,33.636667,-84.428056,0.0,0.0,,1024.75,Clear,54.63,1542823200,3.0,3.62,308.0,8.34,3.78
ATL,55.95,0.0,clear-day,Clear throughout the day.,33.6,1542803400,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1024.44,Clear,55.95,1542826800,3.0,3.05,310.0,7.72,5.1
ATL,56.83,0.07,clear-day,Clear throughout the day.,32.5,1542803400,0.4,clear-day,33.636667,-84.428056,0.0,0.0,,1024.08,Clear,56.83,1542830400,2.0,3.07,308.0,8.99,4.99
ATL,56.59,0.0,clear-day,Clear throughout the day.,30.04,1542803400,0.36,clear-day,33.636667,-84.428056,0.0,0.0,,1024.02,Clear,56.59,1542834000,1.0,4.13,321.0,7.56,4.72
ATL,55.22,0.0,clear-day,Clear throughout the day.,27.95,1542803400,0.35,clear-day,33.636667,-84.428056,0.0,0.0,,1024.15,Clear,55.22,1542837600,0.0,3.71,322.0,7.23,3.98
ATL,51.15,,clear-day,Clear throughout the day.,28.27,1542803400,0.41,clear-night,33.636667,-84.428056,0.0,0.0,,1024.65,Clear,51.15,1542841200,0.0,4.04,321.0,6.06,2.92
ATL,46.49,0.0,clear-day,Clear throughout the day.,28.6,1542803400,0.47,clear-night,33.636667,-84.428056,0.0,0.0,,1025.04,Clear,47.66,1542844800,0.0,4.15,316.0,5.23,3.59
ATL,45.85,0.0,clear-day,Clear throughout the day.,29.08,1542803400,0.52,clear-night,33.636667,-84.428056,0.0,0.0,,1025.16,Clear,45.85,1542848400,0.0,4.08,325.0,6.34,2.99
ATL,43.94,0.07,clear-day,Clear throughout the day.,30.05,1542803400,0.58,clear-night,33.636667,-84.428056,0.0,0.0,,1024.88,Clear,43.94,1542852000,0.0,4.03,339.0,5.24,2.23
ATL,42.43,0.08,clear-day,Clear throughout the day.,30.67,1542803400,0.63,clear-night,33.636667,-84.428056,0.0,0.0,,1024.96,Clear,42.43,1542855600,0.0,3.8,339.0,5.17,1.98
ATL,41.46,0.08,clear-day,Clear throughout the day.,30.53,1542803400,0.65,clear-night,33.636667,-84.428056,0.0,0.0,,1025.02,Clear,41.46,1542859200,0.0,3.95,347.0,5.81,1.59
ATL,39.69,0.0,clear-day,Clear throughout the day.,30.83,1542889800,0.7,clear-night,33.636667,-84.428056,0.0,0.0,,1025.51,Clear,39.69,1542862800,0.0,4.37,343.0,4.24,2.1
ATL,38.31,0.0,clear-day,Clear throughout the day.,30.87,1542889800,0.74,clear-night,33.636667,-84.428056,0.0,0.0,,1025.25,Clear,38.31,1542866400,0.0,3.51,3.0,3.55,2.31
ATL,37.58,0.0,clear-day,Clear throughout the day.,31.02,1542889800,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1025.17,Clear,37.58,1542870000,0.0,3.67,26.0,3.08,1.25
ATL,36.06,0.0,clear-day,Clear throughout the day.,31.4,1542889800,0.83,clear-night,33.636667,-84.428056,0.0,0.0,,1025.58,Clear,36.06,1542873600,0.0,3.78,3.0,2.41,1.55
ATL,35.34,0.0,clear-day,Clear throughout the day.,31.2,1542889800,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1025.56,Clear,35.34,1542877200,0.0,3.96,11.0,2.49,1.79
ATL,35.06,0.0,clear-day,Clear throughout the day.,31.35,1542889800,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1025.54,Clear,35.06,1542880800,0.0,2.71,29.0,2.5,1.29
ATL,34.16,0.0,clear-day,Clear throughout the day.,31.37,1542889800,0.89,clear-night,33.636667,-84.428056,0.0,0.0,,1026.09,Clear,34.16,1542884400,0.0,2.94,38.0,3.61,1.43
ATL,34.26,0.0,clear-day,Clear throughout the day.,31.39,1542889800,0.89,clear-night,33.636667,-84.428056,0.0,0.0,,1026.59,Clear,34.26,1542888000,0.0,2.79,46.0,3.44,2.09
ATL,34.3,0.0,clear-day,Clear throughout the day.,32.01,1542889800,0.91,clear-day,33.636667,-84.428056,0.0,0.0,,1027.48,Clear,34.3,1542891600,0.0,3.13,38.0,3.67,1.84
ATL,41.72,0.0,clear-day,Clear throughout the day.,34.12,1542889800,0.74,clear-day,33.636667,-84.428056,0.0,0.0,,1028.13,Clear,41.72,1542895200,1.0,3.54,73.0,6.07,2.13
ATL,50.07,0.0,clear-day,Clear throughout the day.,34.55,1542889800,0.55,clear-day,33.636667,-84.428056,0.0,0.0,,1028.21,Clear,50.07,1542898800,2.0,3.57,75.0,7.65,3.47
ATL,54.97,0.0,clear-day,Clear throughout the day.,33.05,1542889800,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1027.96,Clear,54.97,1542902400,3.0,2.99,96.0,9.05,4.15
ATL,57.3,0.03,clear-day,Clear throughout the day.,32.9,1542889800,0.4,clear-day,33.636667,-84.428056,0.0,0.0,,1027.52,Clear,57.3,1542906000,3.0,3.43,94.0,6.81,3.68
ATL,57.93,0.03,clear-day,Clear throughout the day.,33.95,1542889800,0.4,clear-day,33.636667,-84.428056,0.0,0.0,,1026.68,Clear,57.93,1542909600,3.0,3.46,95.0,7.2,3.01
ATL,57.33,0.0,clear-day,Clear throughout the day.,34.21,1542889800,0.42,clear-day,33.636667,-84.428056,0.0,0.0,,1026.04,Clear,57.33,1542913200,3.0,3.97,85.0,6.25,3.19
ATL,57.28,0.0,clear-day,Clear throughout the day.,34.87,1542889800,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1025.64,Clear,57.28,1542916800,2.0,2.85,103.0,7.01,2.34
ATL,56.45,0.0,clear-day,Clear throughout the day.,36.2,1542889800,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1025.17,Clear,56.45,1542920400,1.0,4.02,95.0,5.38,2.25
ATL,54.85,0.0,clear-day,Clear throughout the day.,37.74,1542889800,0.52,clear-day,33.636667,-84.428056,0.0,0.0,,1025.41,Clear,54.85,1542924000,0.0,3.97,111.0,4.55,1.67
ATL,50.58,0.0,clear-day,Clear throughout the day.,40.03,1542889800,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1025.49,Clear,50.58,1542927600,0.0,4.66,142.0,3.54,1.23
ATL,47.56,0.0,clear-day,Clear throughout the day.,39.43,1542889800,0.73,clear-night,33.636667,-84.428056,0.0,0.0,,1025.7,Clear,47.56,1542931200,0.0,4.39,117.0,4.83,1.46
ATL,45.43,0.0,clear-day,Clear throughout the day.,39.01,1542889800,0.78,clear-night,33.636667,-84.428056,0.0,0.0,,1026.49,Clear,45.43,1542934800,0.0,3.97,76.0,4.37,1.37
ATL,43.59,0.0,clear-day,Clear throughout the day.,38.59,1542889800,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1026.85,Clear,43.59,1542938400,0.0,4.35,60.0,4.73,0.87
ATL,41.98,0.0,clear-day,Clear throughout the day.,37.93,1542889800,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1026.89,Clear,41.98,1542942000,0.0,4.6,92.0,4.36,1.54
ATL,41.75,0.0,clear-day,Clear throughout the day.,37.86,1542889800,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1026.57,Clear,41.75,1542945600,0.0,4.05,100.0,4.86,1.93
ATL,41.47,0.0,rain,Rain overnight.,37.98,1542976200,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1026.69,Clear,41.47,1542949200,0.0,3.44,78.0,4.86,2.87
ATL,41.37,0.0,rain,Rain overnight.,37.74,1542976200,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1026.69,Clear,41.37,1542952800,0.0,3.97,77.0,3.97,2.8
ATL,39.55,0.0,rain,Rain overnight.,37.65,1542976200,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1025.94,Clear,41.39,1542956400,0.0,3.98,81.0,5.58,3.36
ATL,39.17,0.0,rain,Rain overnight.,37.65,1542976200,0.86,clear-night,33.636667,-84.428056,0.0,0.0,,1025.78,Clear,41.57,1542960000,0.0,3.8,82.0,7.14,3.96
ATL,38.01,0.0,rain,Rain overnight.,37.12,1542976200,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1024.96,Clear,41.41,1542963600,0.0,3.61,79.0,8.38,5.16
ATL,37.53,0.0,rain,Rain overnight.,36.47,1542976200,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1025.43,Clear,40.74,1542967200,0.0,3.91,83.0,8.79,4.76
ATL,36.31,0.0,rain,Rain overnight.,36.03,1542976200,0.85,clear-night,33.636667,-84.428056,0.0,0.0,,1026.0,Clear,40.04,1542970800,0.0,2.9,77.0,7.85,5.27
ATL,35.17,0.5,rain,Rain overnight.,35.6,1542976200,0.85,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1026.04,Partly Cloudy,39.59,1542974400,0.0,2.9,77.0,11.88,6.14
ATL,35.89,0.78,rain,Rain overnight.,36.49,1542976200,0.85,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1026.07,Mostly Cloudy,40.68,1542978000,0.0,2.72,74.0,13.05,7.12
ATL,38.02,0.85,rain,Rain overnight.,36.54,1542976200,0.79,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1026.41,Mostly Cloudy,42.54,1542981600,1.0,3.26,83.0,13.61,7.34
ATL,39.31,0.93,rain,Rain overnight.,35.1,1542976200,0.7,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1026.52,Mostly Cloudy,44.17,1542985200,1.0,3.98,82.0,16.06,8.78
ATL,41.58,0.75,rain,Rain overnight.,34.3,1542976200,0.64,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1025.75,Mostly Cloudy,45.9,1542988800,2.0,3.52,83.0,13.29,8.43
ATL,43.01,0.8,rain,Rain overnight.,34.85,1542976200,0.63,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1024.39,Mostly Cloudy,46.9,1542992400,3.0,3.91,81.0,13.1,7.95
ATL,43.94,0.83,rain,Rain overnight.,35.27,1542976200,0.62,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1023.34,Mostly Cloudy,47.64,1542996000,3.0,3.1,80.0,15.52,7.87
ATL,43.73,0.9,rain,Rain overnight.,35.23,1542976200,0.63,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.66,Mostly Cloudy,47.2,1542999600,2.0,4.0,76.0,13.31,7.17
ATL,43.36,1.0,rain,Rain overnight.,36.09,1542976200,0.66,cloudy,33.636667,-84.428056,0.0,0.0,,1022.1,Overcast,46.67,1543003200,1.0,2.69,80.0,11.7,6.64
ATL,42.2,1.0,rain,Rain overnight.,37.56,1542976200,0.74,cloudy,33.636667,-84.428056,0.0,0.0,,1021.12,Overcast,45.46,1543006800,0.0,3.36,93.0,11.31,6.11
ATL,39.88,1.0,rain,Rain overnight.,38.42,1542976200,0.83,cloudy,33.636667,-84.428056,0.0003,0.06,rain,1020.83,Overcast,43.36,1543010400,0.0,3.05,89.0,10.1,5.81
ATL,38.74,1.0,rain,Rain overnight.,38.05,1542976200,0.83,cloudy,33.636667,-84.428056,0.0,0.0,,1020.64,Overcast,42.76,1543014000,0.0,3.91,83.0,12.14,6.52
ATL,36.94,1.0,rain,Rain overnight.,38.43,1542976200,0.88,cloudy,33.636667,-84.428056,0.0,0.0,,1020.61,Overcast,41.73,1543017600,0.0,2.81,87.0,13.53,7.53
ATL,35.71,1.0,rain,Rain overnight.,38.86,1542976200,0.93,cloudy,33.636667,-84.428056,0.0022,0.28,rain,1019.55,Overcast,40.63,1543021200,0.0,2.3,96.0,14.29,7.33
ATL,34.72,1.0,rain,Rain overnight.,38.41,1542976200,0.94,cloudy,33.636667,-84.428056,0.0024,0.26,rain,1018.31,Overcast,39.98,1543024800,0.0,2.06,88.0,14.09,7.71
ATL,34.15,1.0,rain,Rain overnight.,38.42,1542976200,0.96,fog,33.636667,-84.428056,0.0031,0.32,rain,1017.76,Foggy,39.4,1543028400,0.0,1.98,95.0,14.02,7.47
ATL,34.29,1.0,rain,Rain overnight.,38.27,1542976200,0.97,cloudy,33.636667,-84.428056,0.0058,0.49,rain,1018.15,Overcast,39.11,1543032000,0.0,2.05,81.0,10.31,6.64
ATL,33.28,1.0,rain,Rain in the morning.,37.71,1543062600,0.96,cloudy,33.636667,-84.428056,0.0045,0.48,rain,1016.54,Overcast,38.8,1543035600,0.0,2.06,85.0,12.84,7.71
ATL,34.25,1.0,rain,Rain in the morning.,37.6,1543062600,0.96,cloudy,33.636667,-84.428056,0.0048,0.54,rain,1015.76,Overcast,38.66,1543039200,0.0,2.94,92.0,12.53,5.88
ATL,35.78,1.0,rain,Rain in the morning.,37.87,1543062600,0.98,rain,33.636667,-84.428056,0.021,0.85,rain,1016.47,Light Rain,38.49,1543042800,0.0,1.9,74.0,7.13,3.79
ATL,35.65,1.0,rain,Rain in the morning.,37.83,1543062600,0.98,rain,33.636667,-84.428056,0.1314,1.0,rain,1016.18,Rain,38.44,1543046400,0.0,2.38,60.0,5.91,3.87
ATL,34.1,1.0,rain,Rain in the morning.,37.04,1543062600,0.96,rain,33.636667,-84.428056,0.1357,1.0,rain,1014.47,Rain,38.02,1543050000,0.0,3.65,65.0,8.42,5.06
ATL,32.97,1.0,rain,Rain in the morning.,36.71,1543062600,0.98,rain,33.636667,-84.428056,0.0511,1.0,rain,1012.97,Light Rain,37.21,1543053600,0.0,3.31,73.0,9.49,5.28
ATL,33.96,1.0,rain,Rain in the morning.,36.78,1543062600,0.98,rain,33.636667,-84.428056,0.0341,1.0,rain,1012.71,Light Rain,37.34,1543057200,0.0,3.22,72.0,7.87,4.3
ATL,35.12,1.0,rain,Rain in the morning.,36.75,1543062600,0.98,cloudy,33.636667,-84.428056,0.0108,0.63,rain,1013.1,Overcast,37.35,1543060800,0.0,3.3,60.0,6.96,3.2
ATL,35.14,1.0,rain,Rain in the morning.,36.79,1543062600,0.98,fog,33.636667,-84.428056,0.0003,0.08,rain,1013.29,Foggy,37.41,1543064400,0.0,1.58,61.0,4.87,3.25
ATL,38.2,1.0,rain,Rain in the morning.,37.41,1543062600,0.97,fog,33.636667,-84.428056,0.002,0.26,rain,1013.88,Foggy,38.2,1543068000,1.0,1.38,50.0,5.33,2.01
ATL,39.39,1.0,rain,Rain in the morning.,38.52,1543062600,0.97,cloudy,33.636667,-84.428056,0.0029,0.38,rain,1014.06,Overcast,39.39,1543071600,1.0,2.15,65.0,5.34,2.84
ATL,41.25,1.0,rain,Rain in the morning.,40.2,1543062600,0.96,cloudy,33.636667,-84.428056,0.0004,0.13,rain,1013.39,Overcast,41.25,1543075200,2.0,3.07,96.0,6.68,1.78
ATL,43.35,1.0,rain,Rain in the morning.,42.26,1543062600,0.96,cloudy,33.636667,-84.428056,0.0,0.0,,1012.87,Overcast,43.35,1543078800,2.0,2.63,3.0,6.18,1.7
ATL,44.7,1.0,rain,Rain in the morning.,43.69,1543062600,0.96,cloudy,33.636667,-84.428056,0.0,0.0,,1012.0,Overcast,44.7,1543082400,2.0,2.75,344.0,5.84,2.65
ATL,45.3,1.0,rain,Rain in the morning.,44.75,1543062600,0.94,cloudy,33.636667,-84.428056,0.0,0.0,,1011.24,Overcast,46.49,1543086000,2.0,3.16,324.0,6.23,3.42
ATL,47.31,1.0,rain,Rain in the morning.,45.83,1543062600,0.92,cloudy,33.636667,-84.428056,0.0,0.0,,1010.65,Overcast,47.94,1543089600,1.0,3.1,319.0,6.21,3.04
ATL,48.89,1.0,rain,Rain in the morning.,46.51,1543062600,0.91,cloudy,33.636667,-84.428056,0.0,0.0,,1010.87,Overcast,48.89,1543093200,0.0,2.72,302.0,7.03,2.57
ATL,49.32,1.0,rain,Rain in the morning.,47.29,1543062600,0.93,cloudy,33.636667,-84.428056,0.0,0.0,,1011.37,Overcast,49.32,1543096800,0.0,2.7,330.0,5.58,2.34
ATL,49.25,1.0,rain,Rain in the morning.,47.45,1543062600,0.93,cloudy,33.636667,-84.428056,0.0,0.0,,1011.56,Overcast,49.25,1543100400,0.0,2.87,333.0,6.13,2.71
ATL,48.94,1.0,rain,Rain in the morning.,47.12,1543062600,0.93,cloudy,33.636667,-84.428056,0.0,0.0,,1011.96,Overcast,48.94,1543104000,0.0,2.84,326.0,5.57,2.68
ATL,48.37,1.0,rain,Rain in the morning.,46.59,1543062600,0.94,cloudy,33.636667,-84.428056,0.0,0.0,,1012.28,Overcast,48.37,1543107600,0.0,2.75,326.0,6.43,2.55
ATL,48.09,1.0,rain,Rain in the morning.,45.92,1543062600,0.92,cloudy,33.636667,-84.428056,0.0,0.0,,1012.9,Overcast,48.09,1543111200,0.0,2.42,326.0,5.34,2.64
ATL,47.74,1.0,rain,Rain in the morning.,45.89,1543062600,0.93,cloudy,33.636667,-84.428056,0.0,0.0,,1013.04,Overcast,47.74,1543114800,0.0,3.02,325.0,4.95,2.84
ATL,47.1,1.0,rain,Rain in the morning.,45.59,1543062600,0.94,cloudy,33.636667,-84.428056,0.0,0.0,,1013.35,Overcast,47.1,1543118400,0.0,2.62,324.0,4.65,2.56
ATL,46.59,1.0,rain,Light rain starting in the evening.,45.47,1543149000,0.96,cloudy,33.636667,-84.428056,0.0,0.0,,1013.48,Overcast,46.59,1543122000,0.0,2.18,317.0,4.49,2.61
ATL,46.11,1.0,rain,Light rain starting in the evening.,45.25,1543149000,0.97,fog,33.636667,-84.428056,0.0,0.0,,1013.73,Foggy,46.11,1543125600,0.0,1.92,287.0,3.58,1.26
ATL,45.88,1.0,rain,Light rain starting in the evening.,45.27,1543149000,0.98,fog,33.636667,-84.428056,0.0,0.0,,1013.98,Foggy,45.88,1543129200,0.0,1.33,287.0,4.23,1.83
ATL,45.66,1.0,rain,Light rain starting in the evening.,45.22,1543149000,0.98,fog,33.636667,-84.428056,0.0,0.0,,1014.12,Foggy,45.66,1543132800,0.0,0.94,276.0,4.42,1.28
ATL,45.22,1.0,rain,Light rain starting in the evening.,44.93,1543149000,0.99,fog,33.636667,-84.428056,0.0,0.0,,1014.05,Foggy,45.22,1543136400,0.0,0.74,291.0,3.54,1.19
ATL,44.61,1.0,rain,Light rain starting in the evening.,44.1,1543149000,0.98,fog,33.636667,-84.428056,0.0,0.0,,1014.14,Foggy,44.61,1543140000,0.0,0.33,300.0,3.8,1.4
ATL,44.27,1.0,rain,Light rain starting in the evening.,44.26,1543149000,1.0,fog,33.636667,-84.428056,0.0,0.0,,1014.57,Foggy,44.27,1543143600,0.0,0.37,359.0,3.11,0.87
ATL,44.12,1.0,rain,Light rain starting in the evening.,44.02,1543149000,1.0,fog,33.636667,-84.428056,0.0,0.0,,1014.94,Foggy,44.12,1543147200,0.0,0.39,319.0,3.16,0.41
ATL,43.96,1.0,rain,Light rain starting in the evening.,43.67,1543149000,0.99,fog,33.636667,-84.428056,0.0,0.0,,1015.73,Foggy,43.96,1543150800,0.0,0.45,4.0,4.85,0.86
ATL,43.97,1.0,rain,Light rain starting in the evening.,43.79,1543149000,0.99,fog,33.636667,-84.428056,0.0,0.0,,1015.77,Foggy,43.97,1543154400,1.0,0.5,60.0,5.32,1.83
ATL,44.37,1.0,rain,Light rain starting in the evening.,44.33,1543149000,1.0,fog,33.636667,-84.428056,0.0,0.0,,1016.25,Foggy,44.37,1543158000,1.0,1.01,79.0,5.87,1.23
ATL,46.11,1.0,rain,Light rain starting in the evening.,44.9,1543149000,0.95,fog,33.636667,-84.428056,0.0,0.0,,1016.03,Foggy,46.11,1543161600,2.0,1.56,80.0,6.88,2.8
ATL,50.18,0.95,rain,Light rain starting in the evening.,45.78,1543149000,0.85,cloudy,33.636667,-84.428056,0.0,0.0,,1015.35,Overcast,50.18,1543165200,2.0,3.12,115.0,7.51,2.47
ATL,54.73,0.6,rain,Light rain starting in the evening.,46.11,1543149000,0.73,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1014.19,Mostly Cloudy,54.73,1543168800,3.0,3.68,117.0,7.2,3.12
ATL,55.48,0.08,rain,Light rain starting in the evening.,45.33,1543149000,0.69,clear-day,33.636667,-84.428056,0.0,0.0,,1014.08,Clear,55.48,1543172400,3.0,3.67,136.0,6.83,3.3
ATL,55.98,0.17,rain,Light rain starting in the evening.,45.68,1543149000,0.68,clear-day,33.636667,-84.428056,0.0,0.0,,1012.92,Clear,55.98,1543176000,1.0,3.5,135.0,7.83,3.94
ATL,55.66,0.17,rain,Light rain starting in the evening.,45.84,1543149000,0.7,clear-day,33.636667,-84.428056,0.0,0.0,,1013.04,Clear,55.66,1543179600,1.0,2.93,125.0,6.99,4.49
ATL,54.11,0.31,rain,Light rain starting in the evening.,46.34,1543149000,0.75,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1012.6,Partly Cloudy,54.11,1543183200,0.0,4.24,119.0,8.0,4.6
ATL,52.0,0.64,rain,Light rain starting in the evening.,46.13,1543149000,0.8,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1011.71,Mostly Cloudy,52.0,1543186800,0.0,4.13,102.0,7.3,5.46
ATL,50.33,0.9,rain,Light rain starting in the evening.,46.04,1543149000,0.85,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1011.76,Mostly Cloudy,50.33,1543190400,0.0,3.67,125.0,8.33,5.65
ATL,47.14,1.0,rain,Light rain starting in the evening.,47.33,1543149000,0.95,cloudy,33.636667,-84.428056,0.0116,0.76,rain,1011.92,Overcast,48.6,1543194000,0.0,2.62,141.0,7.67,4.15
ATL,48.88,1.0,rain,Light rain starting in the evening.,47.42,1543149000,0.95,rain,33.636667,-84.428056,0.0371,1.0,rain,1013.1,Light Rain,48.88,1543197600,0.0,1.96,135.0,6.45,2.93
ATL,47.38,1.0,rain,Light rain starting in the evening.,47.7,1543149000,0.97,rain,33.636667,-84.428056,0.022,1.0,rain,1011.88,Light Rain,48.63,1543201200,0.0,3.06,119.0,6.76,3.88
ATL,47.37,1.0,rain,Light rain starting in the evening.,47.81,1543149000,0.96,rain,33.636667,-84.428056,0.0206,0.84,rain,1010.84,Light Rain,48.83,1543204800,0.0,2.51,121.0,6.7,4.2
ATL,47.21,1.0,fog,Foggy in the morning.,48.2,1543235400,0.97,cloudy,33.636667,-84.428056,0.0011,0.16,rain,1009.89,Overcast,48.96,1543208400,0.0,2.66,130.0,7.24,4.67
ATL,48.1,1.0,fog,Foggy in the morning.,48.8,1543235400,0.98,cloudy,33.636667,-84.428056,0.0,0.0,,1009.09,Overcast,49.41,1543212000,0.0,2.53,137.0,6.87,4.12
ATL,49.57,1.0,fog,Foggy in the morning.,49.51,1543235400,0.98,cloudy,33.636667,-84.428056,0.0,0.0,,1008.02,Overcast,49.97,1543215600,0.0,2.44,148.0,5.82,3.08
ATL,50.69,1.0,fog,Foggy in the morning.,50.32,1543235400,0.99,fog,33.636667,-84.428056,0.0005,0.09,rain,1007.21,Foggy,50.69,1543219200,0.0,1.84,157.0,6.11,2.87
ATL,51.35,1.0,fog,Foggy in the morning.,51.25,1543235400,1.0,fog,33.636667,-84.428056,0.0011,0.19,rain,1007.12,Foggy,51.35,1543222800,0.0,1.2,194.0,5.09,2.26
ATL,52.36,1.0,fog,Foggy in the morning.,52.09,1543235400,0.99,fog,33.636667,-84.428056,0.0005,0.16,rain,1007.26,Foggy,52.36,1543226400,0.0,1.28,235.0,4.87,2.86
ATL,53.39,1.0,fog,Foggy in the morning.,52.37,1543235400,0.96,cloudy,33.636667,-84.428056,0.001,0.17,rain,1007.47,Overcast,53.39,1543230000,0.0,3.06,257.0,8.7,5.61
ATL,46.69,0.84,fog,Foggy in the morning.,43.84,1543235400,0.81,partly-cloudy-night,33.636667,-84.428056,0.0,0.0,,1008.86,Mostly Cloudy,49.42,1543233600,0.0,3.04,276.0,12.32,6.59
ATL,41.6,0.75,fog,Foggy in the morning.,38.17,1543235400,0.75,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1010.32,Mostly Cloudy,45.6,1543237200,0.0,3.2,284.0,15.72,7.58
