airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,46.99,0.2,clear-day,Clear throughout the day.,37.37,1457267400,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1020.81,Clear,46.99,1457240400,0.0,4.09,290.0,2.02,0.53
ATL,49.96,0.0,clear-day,Clear throughout the day.,38.18,1457267400,0.64,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.28,Clear,49.96,1457244000,0.0,3.79,320.0,5.73,2.12
ATL,48.63,0.0,clear-day,Clear throughout the day.,38.22,1457267400,0.67,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.58,Clear,48.63,1457247600,0.0,4.0,331.0,3.39,1.33
ATL,46.35,0.0,clear-day,Clear throughout the day.,37.68,1457267400,0.72,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.25,Clear,46.35,1457251200,0.0,3.32,331.0,2.47,0.96
ATL,44.51,0.0,clear-day,Clear throughout the day.,37.16,1457267400,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.35,Clear,44.51,1457254800,0.0,3.31,330.0,2.38,0.81
ATL,42.71,0.0,clear-day,Clear throughout the day.,36.33,1457267400,0.78,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.81,Clear,42.71,1457258400,0.0,2.91,330.0,2.23,0.63
ATL,41.79,0.0,clear-day,Clear throughout the day.,35.7,1457267400,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.84,Clear,41.79,1457262000,0.0,3.19,305.0,2.88,0.94
ATL,40.05,0.0,clear-day,Clear throughout the day.,34.84,1457267400,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.92,Clear,40.05,1457265600,0.0,3.73,309.0,1.98,0.73
ATL,41.71,0.0,clear-day,Clear throughout the day.,35.04,1457267400,0.77,clear-day,33.636667,-84.428056,,0.0,0.0,,1024.52,Clear,41.71,1457269200,0.0,4.41,320.0,3.34,1.87
ATL,45.03,0.0,clear-day,Clear throughout the day.,35.23,1457267400,0.66,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.23,Clear,46.05,1457272800,1.0,4.5,335.0,7.33,3.18
ATL,50.39,0.0,clear-day,Clear throughout the day.,34.01,1457267400,0.53,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.68,Clear,50.39,1457276400,3.0,4.67,344.0,8.26,3.83
ATL,54.76,0.0,clear-day,Clear throughout the day.,31.6,1457267400,0.41,clear-day,33.636667,-84.428056,,0.0,0.0,,1025.42,Clear,54.76,1457280000,5.0,4.7,2.0,8.37,3.1
ATL,58.61,0.07,clear-day,Clear throughout the day.,30.23,1457267400,0.34,clear-day,33.636667,-84.428056,,0.0,0.0,,1024.87,Clear,58.61,1457283600,6.0,3.8,8.0,7.39,1.91
ATL,61.41,0.17,clear-day,Clear throughout the day.,28.9,1457267400,0.29,clear-day,33.636667,-84.428056,,0.0,0.0,,1024.06,Clear,61.41,1457287200,6.0,4.44,332.0,6.63,1.05
ATL,63.81,0.14,clear-day,Clear throughout the day.,28.86,1457267400,0.27,clear-day,33.636667,-84.428056,,0.0,0.0,,1023.07,Clear,63.81,1457290800,6.0,4.7,23.0,5.69,0.71
ATL,65.57,0.23,clear-day,Clear throughout the day.,28.17,1457267400,0.24,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.65,Clear,65.57,1457294400,4.0,3.67,120.0,5.42,0.65
ATL,66.66,0.14,clear-day,Clear throughout the day.,28.02,1457267400,0.23,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.26,Clear,66.66,1457298000,2.0,4.39,113.0,4.54,0.51
ATL,66.68,0.14,clear-day,Clear throughout the day.,27.7,1457267400,0.23,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.31,Clear,66.68,1457301600,1.0,4.32,123.0,3.49,0.44
ATL,64.84,0.14,clear-day,Clear throughout the day.,29.08,1457267400,0.26,clear-day,33.636667,-84.428056,,0.0,0.0,,1022.7,Clear,64.84,1457305200,0.0,4.63,129.0,2.83,0.62
ATL,58.86,0.14,clear-day,Clear throughout the day.,31.48,1457267400,0.35,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.09,Clear,58.86,1457308800,0.0,4.56,147.0,0.79,0.27
ATL,53.82,0.0,clear-day,Clear throughout the day.,33.76,1457267400,0.46,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.82,Clear,53.82,1457312400,0.0,3.41,100.0,0.89,0.13
ATL,51.38,0.19,clear-day,Clear throughout the day.,34.01,1457267400,0.51,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.06,Clear,51.38,1457316000,0.0,3.74,136.0,0.86,0.32
ATL,49.69,0.19,clear-day,Clear throughout the day.,34.53,1457267400,0.56,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.42,Clear,49.69,1457319600,0.0,4.62,128.0,1.46,0.46
ATL,48.17,0.09,clear-day,Clear throughout the day.,34.89,1457267400,0.6,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.57,Clear,48.17,1457323200,0.0,4.94,116.0,1.32,0.67
ATL,46.22,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,34.76,1457353800,0.64,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.42,Clear,46.22,1457326800,0.0,4.48,112.0,1.12,0.63
ATL,44.58,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,34.78,1457353800,0.68,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.42,Clear,44.58,1457330400,0.0,4.27,113.0,0.69,0.53
ATL,43.54,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,35.0,1457353800,0.72,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.42,Clear,43.54,1457334000,0.0,4.06,109.0,0.71,0.2
ATL,42.9,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,34.96,1457353800,0.73,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.19,Clear,42.9,1457337600,0.0,3.89,125.0,0.76,0.27
ATL,40.67,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,35.0,1457353800,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.47,Clear,40.67,1457341200,0.0,4.11,99.0,0.56,0.15
ATL,39.17,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,34.8,1457353800,0.84,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.84,Clear,39.17,1457344800,0.0,3.34,101.0,0.95,0.28
ATL,38.58,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,34.73,1457353800,0.86,clear-night,33.636667,-84.428056,,0.0,0.0,,1025.38,Clear,38.58,1457348400,0.0,4.16,92.0,1.32,0.13
ATL,38.05,0.02,partly-cloudy-day,Partly cloudy in the afternoon.,34.69,1457353800,0.88,clear-night,33.636667,-84.428056,,0.0,0.0,,1026.09,Clear,38.05,1457352000,0.0,3.89,96.0,0.93,0.19
ATL,42.76,0.3,partly-cloudy-day,Partly cloudy in the afternoon.,37.11,1457353800,0.8,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1026.8,Partly Cloudy,42.76,1457355600,0.0,5.2,123.0,1.54,0.26
ATL,50.84,0.17,partly-cloudy-day,Partly cloudy in the afternoon.,41.34,1457353800,0.7,clear-day,33.636667,-84.428056,,0.0,0.0,,1027.34,Clear,50.84,1457359200,1.0,4.45,144.0,4.16,1.65
ATL,56.37,0.17,partly-cloudy-day,Partly cloudy in the afternoon.,43.26,1457353800,0.61,clear-day,33.636667,-84.428056,,0.0,0.0,,1027.72,Clear,56.37,1457362800,3.0,4.17,154.0,9.92,4.22
ATL,59.62,0.3,partly-cloudy-day,Partly cloudy in the afternoon.,43.09,1457353800,0.54,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1027.67,Partly Cloudy,59.62,1457366400,5.0,4.06,167.0,10.38,4.19
ATL,62.62,0.17,partly-cloudy-day,Partly cloudy in the afternoon.,42.65,1457353800,0.48,clear-day,33.636667,-84.428056,,0.0,0.0,,1027.19,Clear,62.62,1457370000,6.0,4.76,153.0,11.53,4.18
ATL,65.09,0.32,partly-cloudy-day,Partly cloudy in the afternoon.,41.67,1457353800,0.42,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1026.12,Partly Cloudy,65.09,1457373600,6.0,3.62,162.0,10.44,3.66
ATL,67.02,0.25,partly-cloudy-day,Partly cloudy in the afternoon.,40.51,1457353800,0.38,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1024.75,Partly Cloudy,67.02,1457377200,5.0,4.52,157.0,10.3,4.15
ATL,68.58,0.25,partly-cloudy-day,Partly cloudy in the afternoon.,39.8,1457353800,0.35,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.78,Partly Cloudy,68.58,1457380800,4.0,4.22,151.0,10.3,3.0
ATL,69.42,0.23,partly-cloudy-day,Partly cloudy in the afternoon.,39.35,1457353800,0.33,clear-day,33.636667,-84.428056,,0.0,0.0,,1023.44,Clear,69.42,1457384400,2.0,3.92,145.0,9.44,3.61
ATL,69.22,0.26,partly-cloudy-day,Partly cloudy in the afternoon.,38.92,1457353800,0.33,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.97,Partly Cloudy,69.22,1457388000,1.0,4.05,154.0,8.4,3.24
ATL,67.51,0.23,partly-cloudy-day,Partly cloudy in the afternoon.,39.33,1457353800,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1023.19,Clear,67.51,1457391600,0.0,4.07,148.0,7.25,2.46
ATL,63.55,0.23,partly-cloudy-day,Partly cloudy in the afternoon.,40.09,1457353800,0.42,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.75,Clear,63.55,1457395200,0.0,4.53,142.0,1.92,0.93
ATL,58.54,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,40.77,1457353800,0.52,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.1,Clear,58.54,1457398800,0.0,3.22,120.0,1.18,0.4
ATL,55.45,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,41.53,1457353800,0.59,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.19,Clear,55.45,1457402400,0.0,2.86,108.0,1.53,0.35
ATL,53.86,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,41.84,1457353800,0.64,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.19,Clear,53.86,1457406000,0.0,2.63,113.0,1.42,0.5
ATL,51.61,0.0,partly-cloudy-day,Partly cloudy in the afternoon.,42.06,1457353800,0.7,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.61,Clear,51.61,1457409600,0.0,3.62,130.0,0.95,0.09
ATL,49.93,0.0,partly-cloudy-day,Partly cloudy until evening.,42.37,1457440200,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.39,Clear,49.93,1457413200,0.0,2.26,114.0,0.69,0.17
ATL,48.68,0.0,partly-cloudy-day,Partly cloudy until evening.,42.5,1457440200,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.11,Clear,48.68,1457416800,0.0,3.94,93.0,0.49,0.23
ATL,47.91,0.0,partly-cloudy-day,Partly cloudy until evening.,42.46,1457440200,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.01,Clear,47.91,1457420400,0.0,3.11,110.0,0.62,0.3
ATL,47.08,0.0,partly-cloudy-day,Partly cloudy until evening.,42.74,1457440200,0.85,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.01,Clear,47.08,1457424000,0.0,3.43,100.0,0.92,0.15
ATL,46.9,0.0,partly-cloudy-day,Partly cloudy until evening.,43.4,1457440200,0.88,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.6,Clear,46.9,1457427600,0.0,2.88,97.0,1.03,0.22
ATL,46.04,0.0,partly-cloudy-day,Partly cloudy until evening.,43.3,1457440200,0.9,clear-night,33.636667,-84.428056,,0.0,0.0,,1023.92,Clear,46.04,1457431200,0.0,2.7,93.0,0.93,0.08
ATL,45.39,0.04,partly-cloudy-day,Partly cloudy until evening.,43.09,1457440200,0.92,clear-night,33.636667,-84.428056,,0.0,0.0,,1024.11,Clear,45.39,1457434800,0.0,3.46,111.0,1.05,0.21
ATL,45.16,0.26,partly-cloudy-day,Partly cloudy until evening.,42.94,1457440200,0.92,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1025.15,Partly Cloudy,45.16,1457438400,0.0,3.51,99.0,0.96,0.17
ATL,47.24,0.38,partly-cloudy-day,Partly cloudy until evening.,45.08,1457440200,0.92,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1025.81,Partly Cloudy,47.24,1457442000,0.0,3.13,127.0,1.16,0.55
ATL,54.68,0.26,partly-cloudy-day,Partly cloudy until evening.,49.91,1457440200,0.84,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1026.05,Partly Cloudy,54.68,1457445600,1.0,4.27,138.0,3.06,1.04
ATL,60.74,0.29,partly-cloudy-day,Partly cloudy until evening.,51.43,1457440200,0.71,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1026.27,Partly Cloudy,60.74,1457449200,3.0,4.04,179.0,5.32,1.85
ATL,65.45,0.27,partly-cloudy-day,Partly cloudy until evening.,51.49,1457440200,0.61,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1026.43,Partly Cloudy,65.45,1457452800,5.0,4.13,185.0,5.71,1.88
ATL,68.21,0.3,partly-cloudy-day,Partly cloudy until evening.,51.85,1457440200,0.56,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1025.82,Partly Cloudy,68.21,1457456400,6.0,4.22,185.0,6.79,2.08
ATL,70.44,0.65,partly-cloudy-day,Partly cloudy until evening.,51.86,1457440200,0.52,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1024.64,Mostly Cloudy,70.44,1457460000,5.0,3.75,197.0,8.63,2.93
ATL,71.98,0.59,partly-cloudy-day,Partly cloudy until evening.,51.53,1457440200,0.49,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.51,Partly Cloudy,71.98,1457463600,5.0,4.15,166.0,8.52,2.77
ATL,72.88,0.35,partly-cloudy-day,Partly cloudy until evening.,51.18,1457440200,0.47,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.43,Partly Cloudy,72.88,1457467200,4.0,4.02,173.0,9.61,3.05
ATL,73.65,0.56,partly-cloudy-day,Partly cloudy until evening.,51.0,1457440200,0.45,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.86,Partly Cloudy,73.65,1457470800,2.0,3.85,170.0,9.29,3.05
ATL,73.15,0.46,partly-cloudy-day,Partly cloudy until evening.,50.73,1457440200,0.45,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.59,Partly Cloudy,73.15,1457474400,1.0,4.3,167.0,7.63,3.01
ATL,71.63,0.06,partly-cloudy-day,Partly cloudy until evening.,50.26,1457440200,0.47,clear-day,33.636667,-84.428056,,0.0,0.0,,1021.12,Clear,71.63,1457478000,0.0,4.05,158.0,6.98,2.62
ATL,68.12,0.07,partly-cloudy-day,Partly cloudy until evening.,50.08,1457440200,0.53,clear-night,33.636667,-84.428056,,0.0,0.0,,1020.94,Clear,68.12,1457481600,0.0,4.71,147.0,3.52,1.34
ATL,64.82,0.09,partly-cloudy-day,Partly cloudy until evening.,50.05,1457440200,0.59,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.15,Clear,64.82,1457485200,0.0,3.97,131.0,2.46,0.98
ATL,61.62,0.16,partly-cloudy-day,Partly cloudy until evening.,50.27,1457440200,0.66,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.68,Clear,61.62,1457488800,0.0,4.45,120.0,1.45,0.6
ATL,59.5,0.0,partly-cloudy-day,Partly cloudy until evening.,50.06,1457440200,0.71,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.81,Clear,59.5,1457492400,0.0,4.01,117.0,1.0,0.35
ATL,57.39,0.0,partly-cloudy-day,Partly cloudy until evening.,49.69,1457440200,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.41,Clear,57.39,1457496000,0.0,2.93,116.0,0.9,0.34
ATL,56.18,0.0,partly-cloudy-day,Partly cloudy until evening.,49.59,1457526600,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.49,Clear,56.18,1457499600,0.0,2.81,99.0,0.92,0.33
ATL,55.53,0.0,partly-cloudy-day,Partly cloudy until evening.,49.31,1457526600,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.62,Clear,55.53,1457503200,0.0,3.1,137.0,1.78,0.4
ATL,56.48,0.0,partly-cloudy-day,Partly cloudy until evening.,49.94,1457526600,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.57,Clear,56.48,1457506800,0.0,4.1,135.0,2.73,1.34
ATL,55.46,0.0,partly-cloudy-day,Partly cloudy until evening.,50.39,1457526600,0.83,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.05,Clear,55.46,1457510400,0.0,3.46,128.0,2.12,0.84
ATL,54.14,0.0,partly-cloudy-day,Partly cloudy until evening.,50.25,1457526600,0.87,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.66,Clear,54.14,1457514000,0.0,2.88,112.0,1.49,0.31
ATL,52.52,0.42,partly-cloudy-day,Partly cloudy until evening.,49.93,1457526600,0.91,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1021.98,Partly Cloudy,52.52,1457517600,0.0,3.51,95.0,1.46,0.56
ATL,52.42,0.22,partly-cloudy-day,Partly cloudy until evening.,50.35,1457526600,0.93,clear-night,33.636667,-84.428056,,0.0,0.0,,1022.01,Clear,52.42,1457521200,0.0,3.24,106.0,2.55,0.83
ATL,52.73,0.96,partly-cloudy-day,Partly cloudy until evening.,50.74,1457526600,0.93,cloudy,33.636667,-84.428056,,0.0,0.0,,1023.03,Overcast,52.73,1457524800,0.0,3.93,111.0,1.74,0.31
ATL,54.64,1.0,partly-cloudy-day,Partly cloudy until evening.,52.22,1457526600,0.92,cloudy,33.636667,-84.428056,,0.0,0.0,,1023.47,Overcast,54.64,1457528400,0.0,4.35,108.0,2.66,0.78
ATL,58.26,1.0,partly-cloudy-day,Partly cloudy until evening.,54.31,1457526600,0.87,cloudy,33.636667,-84.428056,,0.0,0.0,,1023.67,Overcast,58.26,1457532000,1.0,4.3,127.0,4.39,1.81
ATL,62.66,0.91,partly-cloudy-day,Partly cloudy until evening.,55.36,1457526600,0.77,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.9,Mostly Cloudy,62.66,1457535600,2.0,4.29,156.0,8.42,3.58
ATL,67.11,0.82,partly-cloudy-day,Partly cloudy until evening.,55.17,1457526600,0.66,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1024.12,Mostly Cloudy,67.11,1457539200,4.0,4.27,171.0,11.3,3.91
ATL,69.77,0.57,partly-cloudy-day,Partly cloudy until evening.,54.0,1457526600,0.57,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1023.25,Partly Cloudy,69.77,1457542800,5.0,3.62,175.0,14.09,4.76
ATL,72.33,0.63,partly-cloudy-day,Partly cloudy until evening.,53.31,1457526600,0.51,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.02,Mostly Cloudy,72.33,1457546400,5.0,4.27,164.0,15.43,5.59
ATL,74.22,0.2,partly-cloudy-day,Partly cloudy until evening.,53.0,1457526600,0.48,clear-day,33.636667,-84.428056,,0.0,0.0,,1020.95,Clear,74.22,1457550000,6.0,4.27,159.0,14.1,4.76
ATL,75.66,0.17,partly-cloudy-day,Partly cloudy until evening.,52.54,1457526600,0.45,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.74,Clear,75.66,1457553600,4.0,4.07,155.0,14.27,4.03
ATL,75.37,0.28,partly-cloudy-day,Partly cloudy until evening.,51.39,1457526600,0.43,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1019.41,Partly Cloudy,75.37,1457557200,2.0,10.0,156.0,22.49,13.92
ATL,74.97,0.28,partly-cloudy-day,Partly cloudy until evening.,51.87,1457526600,0.45,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1019.92,Partly Cloudy,74.97,1457560800,1.0,10.0,174.0,19.52,10.98
ATL,72.88,0.3,partly-cloudy-day,Partly cloudy until evening.,52.67,1457526600,0.49,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1020.34,Partly Cloudy,72.88,1457564400,0.0,4.12,156.0,8.26,2.86
ATL,70.39,0.26,partly-cloudy-day,Partly cloudy until evening.,53.0,1457526600,0.54,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.82,Partly Cloudy,70.39,1457568000,0.0,4.33,145.0,5.03,2.3
ATL,67.8,0.35,partly-cloudy-day,Partly cloudy until evening.,53.33,1457526600,0.6,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.73,Partly Cloudy,67.8,1457571600,0.0,4.11,132.0,2.93,1.34
ATL,66.09,0.25,partly-cloudy-day,Partly cloudy until evening.,53.48,1457526600,0.64,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.79,Partly Cloudy,66.09,1457575200,0.0,4.76,133.0,3.66,1.77
ATL,64.71,0.11,partly-cloudy-day,Partly cloudy until evening.,53.3,1457526600,0.67,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.34,Clear,64.71,1457578800,0.0,4.2,138.0,2.65,1.43
ATL,63.22,0.35,partly-cloudy-day,Partly cloudy until evening.,53.48,1457526600,0.71,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1021.16,Partly Cloudy,63.22,1457582400,0.0,4.1,133.0,2.02,1.16
ATL,62.59,0.18,partly-cloudy-day,Mostly cloudy throughout the day.,53.63,1457613000,0.73,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.54,Clear,62.59,1457586000,0.0,3.9,137.0,2.08,1.24
ATL,61.96,0.12,partly-cloudy-day,Mostly cloudy throughout the day.,53.85,1457613000,0.75,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.53,Clear,61.96,1457589600,0.0,3.97,145.0,3.22,1.55
ATL,59.88,0.01,partly-cloudy-day,Mostly cloudy throughout the day.,53.8,1457613000,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1021.75,Clear,59.88,1457593200,0.0,4.39,114.0,1.77,0.74
ATL,59.73,0.6,partly-cloudy-day,Mostly cloudy throughout the day.,54.35,1457613000,0.82,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1021.11,Mostly Cloudy,59.73,1457596800,0.0,3.64,124.0,2.37,1.12
ATL,59.46,0.53,partly-cloudy-day,Mostly cloudy throughout the day.,54.68,1457613000,0.84,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.67,Partly Cloudy,59.46,1457600400,0.0,3.84,119.0,2.95,1.4
ATL,59.32,0.77,partly-cloudy-day,Mostly cloudy throughout the day.,55.31,1457613000,0.87,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.69,Mostly Cloudy,59.32,1457604000,0.0,3.64,128.0,3.45,1.58
ATL,58.98,0.8,partly-cloudy-day,Mostly cloudy throughout the day.,55.81,1457613000,0.89,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1021.19,Mostly Cloudy,58.98,1457607600,0.0,3.87,123.0,3.72,1.61
ATL,59.01,0.87,partly-cloudy-day,Mostly cloudy throughout the day.,56.08,1457613000,0.9,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.5,Mostly Cloudy,59.01,1457611200,0.0,4.15,130.0,4.09,1.47
ATL,60.11,0.85,partly-cloudy-day,Mostly cloudy throughout the day.,56.81,1457613000,0.89,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.56,Mostly Cloudy,60.11,1457614800,0.0,4.17,130.0,6.28,2.31
ATL,63.53,0.81,partly-cloudy-day,Mostly cloudy throughout the day.,57.77,1457613000,0.82,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.04,Mostly Cloudy,63.53,1457618400,1.0,3.97,150.0,7.27,3.26
ATL,67.73,0.71,partly-cloudy-day,Mostly cloudy throughout the day.,58.19,1457613000,0.72,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.16,Mostly Cloudy,67.73,1457622000,3.0,2.97,166.0,11.34,4.37
ATL,70.06,0.9,partly-cloudy-day,Mostly cloudy throughout the day.,56.99,1457613000,0.63,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1022.21,Mostly Cloudy,70.06,1457625600,4.0,4.1,167.0,12.62,5.23
ATL,72.56,0.87,partly-cloudy-day,Mostly cloudy throughout the day.,56.28,1457613000,0.57,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.8,Mostly Cloudy,72.56,1457629200,4.0,3.59,168.0,14.15,5.48
ATL,74.68,0.53,partly-cloudy-day,Mostly cloudy throughout the day.,56.17,1457613000,0.53,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1021.03,Partly Cloudy,74.68,1457632800,5.0,4.12,166.0,13.05,4.58
ATL,76.5,0.62,partly-cloudy-day,Mostly cloudy throughout the day.,56.12,1457613000,0.49,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1020.17,Mostly Cloudy,76.5,1457636400,5.0,3.9,175.0,13.28,4.79
ATL,77.34,0.53,partly-cloudy-day,Mostly cloudy throughout the day.,56.29,1457613000,0.48,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1019.47,Partly Cloudy,77.34,1457640000,4.0,3.62,175.0,14.73,5.2
ATL,77.98,0.42,partly-cloudy-day,Mostly cloudy throughout the day.,56.32,1457613000,0.47,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1018.81,Partly Cloudy,77.98,1457643600,2.0,4.26,169.0,13.18,4.78
ATL,77.41,0.42,partly-cloudy-day,Mostly cloudy throughout the day.,56.12,1457613000,0.48,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1018.42,Partly Cloudy,77.41,1457647200,1.0,4.05,168.0,13.11,4.69
ATL,75.7,0.41,partly-cloudy-day,Mostly cloudy throughout the day.,56.16,1457613000,0.51,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1018.95,Partly Cloudy,75.7,1457650800,0.0,3.62,171.0,11.16,4.91
ATL,73.35,0.3,partly-cloudy-day,Mostly cloudy throughout the day.,56.29,1457613000,0.55,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1019.13,Partly Cloudy,73.35,1457654400,0.0,4.13,173.0,5.21,1.86
ATL,71.28,0.68,partly-cloudy-day,Mostly cloudy throughout the day.,56.64,1457613000,0.6,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1020.62,Mostly Cloudy,71.28,1457658000,0.0,4.06,182.0,2.13,0.79
ATL,70.23,0.99,partly-cloudy-day,Mostly cloudy throughout the day.,57.16,1457613000,0.63,cloudy,33.636667,-84.428056,,0.0,0.0,,1021.4,Overcast,70.23,1457661600,0.0,4.5,182.0,2.02,0.9
ATL,70.42,0.99,partly-cloudy-day,Mostly cloudy throughout the day.,57.15,1457613000,0.63,cloudy,33.636667,-84.428056,,0.0,0.0,,1021.68,Overcast,70.42,1457665200,0.0,3.9,187.0,3.84,1.72
